-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696
-188696,-188701,-188706,-188711,-188717,-188723,-188729,-188736,-188743,-188750,-188757,-188764,-188771,-188778,-188784,-188789,-188793,-188797,-188799,-188799,-188798,-188796,-188793,-188788,-188783,-188777,-188770,-188763,-188756,-188750,-188743,-188737,-188731,-188726,-188721,-188716,-188712,-188708,-188704,-188700,-188696
-188696,-188706,-188716,-188727,-188739,-188751,-188763,-188777,-188791,-188805,-188820,-188835,-188849,-188862,-188875,-188885,-188894,-188901,-188905,-188906,-188904,-188900,-188893,-188883,-188872,-188859,-188846,-188832,-188818,-188804,-188791,-188779,-188767,-188756,-188746,-188737,-188728,-188720,-188712,-188704,-188696
-188696,-188711,-188727,-188744,-188762,-188780,-188800,-188821,-188842,-188864,-188887,-188909,-188931,-188952,-188971,-188988,-189001,-189011,-189018,-189019,-189016,-189009,-188998,-188983,-188966,-188946,-188925,-188904,-188882,-188861,-188841,-188822,-188804,-188788,-188773,-188758,-188745,-188732,-188720,-188708,-188696
-188696,-188717,-188739,-188762,-188787,-188812,-188839,-188868,-188897,-188928,-188959,-188990,-189020,-189049,-189075,-189098,-189117,-189131,-189140,-189142,-189138,-189127,-189111,-189090,-189065,-189038,-189009,-188979,-188949,-188920,-188893,-188867,-188843,-188820,-188800,-188780,-188762,-188745,-188728,-188712,-188696
-188696,-188724,-188752,-188782,-188814,-188847,-188882,-188919,-188958,-188997,-189037,-189077,-189117,-189154,-189188,-189219,-189244,-189263,-189274,-189277,-189271,-189257,-189235,-189207,-189173,-189136,-189097,-189058,-189019,-188982,-188947,-188914,-188883,-188854,-188828,-188803,-188780,-188758,-188737,-188716,-188696
-188696,-188731,-188767,-188804,-188844,-188885,-188929,-188975,-189023,-189073,-189123,-189174,-189223,-189270,-189314,-189352,-189384,-189408,-189423,-189427,-189419,-189400,-189371,-189334,-189290,-189242,-189192,-189142,-189093,-189047,-189003,-188962,-188924,-188889,-188857,-188827,-188798,-188772,-188746,-188721,-188696
-188696,-188738,-188782,-188828,-188876,-188927,-188980,-189037,-189095,-189156,-189217,-189279,-189340,-189398,-189452,-189500,-189541,-189571,-189590,-189595,-189585,-189560,-189522,-189474,-189417,-189355,-189292,-189230,-189170,-189114,-189061,-189012,-188967,-188925,-188887,-188851,-188818,-188786,-188755,-188726,-188696
-188696,-188747,-188799,-188854,-188912,-188972,-189036,-189104,-189174,-189247,-189321,-189395,-189468,-189538,-189604,-189664,-189715,-189754,-189778,-189785,-189773,-189741,-189691,-189628,-189555,-189477,-189398,-189322,-189250,-189183,-189121,-189064,-189011,-188963,-188918,-188877,-188838,-188801,-188765,-188730,-188696
-188696,-188756,-188818,-188882,-188950,-189022,-189097,-189177,-189260,-189346,-189433,-189521,-189608,-189692,-189772,-189845,-189909,-189959,-189992,-190002,-189987,-189946,-189881,-189798,-189704,-189605,-189508,-189416,-189331,-189252,-189181,-189116,-189056,-189001,-188950,-188903,-188858,-188816,-188775,-188735,-188696
-188696,-188766,-188838,-188913,-188991,-189075,-189163,-189255,-189352,-189453,-189555,-189659,-189761,-189860,-189955,-190044,-190124,-190190,-190234,-190251,-190234,-190181,-190095,-189986,-189864,-189738,-189619,-189509,-189411,-189322,-189241,-189168,-189101,-189040,-188983,-188929,-188879,-188832,-188786,-188741,-188696
-188696,-188776,-188859,-188945,-189035,-189131,-189233,-189340,-189452,-189568,-189687,-189807,-189926,-190041,-190153,-190260,-190360,-190448,-190512,-190540,-190522,-190453,-190339,-190193,-190032,-189871,-189726,-189598,-189487,-189388,-189300,-189220,-189146,-189079,-189016,-188957,-188901,-188848,-188796,-188746,-188696
-188696,-188787,-188881,-188979,-189082,-189191,-189307,-189429,-189558,-189692,-189829,-189966,-190102,-190234,-190362,-190488,-190616,-190735,-190830,-190880,-190866,-190776,-190620,-190421,-190203,-189995,-189821,-189677,-189556,-189451,-189357,-189271,-189192,-189118,-189049,-188985,-188923,-188864,-188807,-188752,-188696
-188696,-188798,-188904,-189014,-189130,-189253,-189384,-189523,-189670,-189822,-189979,-190137,-190292,-190440,-190580,-190720,-190885,-191052,-191196,-191288,-191290,-191167,-190949,-190670,-190368,-190089,-189890,-189739,-189616,-189508,-189411,-189321,-189237,-189158,-189084,-189014,-188946,-188882,-188819,-188757,-188696
-188696,-188810,-188927,-189049,-189179,-189316,-189463,-189620,-189786,-189960,-190139,-190320,-190496,-190660,-190802,-190930,-191154,-191395,-191617,-191787,-191843,-191656,-191340,-190947,-190512,-190107,-189913,-189778,-189665,-189561,-189464,-189372,-189284,-189200,-189120,-189043,-188970,-188899,-188831,-188763,-188696
-188696,-188821,-188950,-189085,-189228,-189380,-189544,-189719,-189905,-190102,-190307,-190515,-190720,-190906,-191043,-191046,-191408,-191757,-192090,-192400,-192640,-192275,-191809,-191264,-190629,-189916,-189882,-189801,-189709,-189613,-189518,-189424,-189332,-189243,-189157,-189074,-188995,-188918,-188843,-188769,-188696
-188696,-188832,-188973,-189120,-189276,-189443,-189623,-189817,-190025,-190247,-190481,-190724,-190968,-191205,-191419,-191593,-192049,-192501,-192951,-193437,-194162,-193183,-192418,-191644,-190815,-189942,-189900,-189838,-189760,-189671,-189577,-189480,-189383,-189288,-189196,-189106,-189020,-188937,-188856,-188776,-188696
-188696,-188843,-188994,-189153,-189322,-189503,-189700,-189912,-190143,-190391,-190656,-190937,-191231,-191532,-191835,-192138,-192693,-193248,-193777,-194235,-194491,-193876,-193035,-192080,-191043,-189941,-189938,-189896,-189827,-189741,-189644,-189542,-189438,-189336,-189237,-189140,-189047,-188957,-188869,-188782,-188696
-188696,-188853,-189014,-189183,-189364,-189559,-189770,-190001,-190253,-190527,-190825,-191146,-191491,-191860,-192253,-192671,-193339,-194019,-194672,-195236,-195692,-194795,-193765,-192599,-191337,-189996,-190019,-189986,-189917,-189825,-189721,-189611,-189499,-189388,-189280,-189175,-189074,-188977,-188882,-188789,-188696
-188696,-188861,-189031,-189210,-189401,-189608,-189833,-190080,-190352,-190650,-190978,-191339,-191734,-192169,-192647,-193174,-193974,-194817,-195657,-196345,-196350,-195846,-194632,-193213,-191711,-190140,-190157,-190114,-190033,-189929,-189812,-189689,-189565,-189443,-189325,-189212,-189102,-188997,-188895,-188795,-188696
-188696,-188868,-189045,-189232,-189432,-189648,-189885,-190146,-190435,-190755,-191109,-191504,-191944,-192437,-192992,-193623,-194567,-195617,-196794,-198138,-199783,-197607,-195704,-193910,-192155,-190390,-190358,-190283,-190177,-190050,-189913,-189774,-189635,-189500,-189371,-189248,-189130,-189018,-188909,-188802,-188696
-188696,-188873,-189056,-189248,-189455,-189679,-189925,-190197,-190498,-190834,-191209,-191631,-192106,-192645,-193264,-193980,-195053,-196290,-197763,-199631,-202337,-199097,-196665,-194569,-192610,-190683,-190605,-190489,-190345,-190187,-190025,-189864,-189708,-189559,-189418,-189284,-189158,-189037,-188921,-188808,-188696
-188696,-188876,-189063,-189259,-189469,-189698,-189950,-190228,-190538,-190884,-191273,-191711,-192209,-192779,-193438,-194211,-195375,-196729,-198336,-200285,-202664,-199777,-197292,-195089,-193033,-190975,-190891,-190725,-190533,-190335,-190141,-189955,-189780,-189616,-189462,-189318,-189183,-189056,-188933,-188814,-188696
-188696,-188878,-189065,-189263,-189475,-189706,-189959,-190240,-190553,-190903,-191296,-191740,-192246,-192827,-193501,-194295,-195506,-196914,-198568,-200509,-202714,-200055,-197638,-195462,-193457,-191544,-191261,-190991,-190731,-190485,-190256,-190044,-189848,-189668,-189503,-189349,-189206,-189072,-188943,-188819,-188696
-188696,-188877,-189064,-189261,-189472,-189701,-189953,-190232,-190542,-190889,-191277,-191716,-192213,-192784,-193446,-194225,-195441,-196853,-198513,-200470,-202740,-200091,-197743,-195665,-193788,-192032,-191621,-191251,-190920,-190625,-190360,-190122,-189908,-189713,-189537,-189375,-189225,-189085,-188952,-188823,-188696
