-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615,-139615
-139615,-139619,-139624,-139629,-139634,-139639,-139644,-139650,-139656,-139662,-139667,-139673,-139678,-139682,-139686,-139688,-139690,-139690,-139689,-139686,-139682,-139677,-139671,-139664,-139658,-139651,-139644,-139638,-139633,-139629,-139625,-139622,-139620,-139618,-139617,-139616,-139616,-139615,-139615,-139615,-139615
-139615,-139624,-139633,-139643,-139653,-139664,-139675,-139686,-139698,-139710,-139722,-139733,-139743,-139752,-139759,-139765,-139768,-139768,-139765,-139760,-139751,-139741,-139729,-139715,-139701,-139687,-139674,-139662,-139651,-139642,-139635,-139629,-139625,-139621,-139619,-139617,-139616,-139616,-139615,-139615,-139615
-139615,-139629,-139643,-139658,-139674,-139690,-139707,-139725,-139743,-139762,-139780,-139797,-139813,-139827,-139838,-139846,-139851,-139851,-139847,-139838,-139825,-139809,-139789,-139768,-139746,-139724,-139703,-139685,-139669,-139655,-139644,-139635,-139629,-139624,-139621,-139618,-139617,-139616,-139615,-139615,-139615
-139615,-139634,-139654,-139675,-139696,-139719,-139743,-139767,-139792,-139818,-139842,-139866,-139888,-139908,-139924,-139935,-139942,-139942,-139936,-139924,-139906,-139882,-139854,-139823,-139792,-139761,-139732,-139707,-139684,-139666,-139652,-139640,-139632,-139626,-139621,-139619,-139617,-139616,-139615,-139615,-139615
-139615,-139640,-139666,-139693,-139721,-139750,-139781,-139813,-139846,-139879,-139911,-139943,-139972,-139997,-140019,-140034,-140043,-140044,-140036,-140019,-139994,-139962,-139924,-139882,-139840,-139798,-139760,-139726,-139698,-139675,-139657,-139643,-139633,-139626,-139621,-139618,-139616,-139615,-139615,-139615,-139615
-139615,-139646,-139679,-139712,-139748,-139785,-139823,-139863,-139905,-139946,-139987,-140027,-140064,-140097,-140125,-140145,-140157,-140158,-140149,-140127,-140094,-140052,-140001,-139945,-139889,-139834,-139785,-139742,-139707,-139680,-139659,-139643,-139632,-139625,-139620,-139617,-139616,-139615,-139615,-139615,-139615
-139615,-139653,-139693,-139734,-139777,-139822,-139869,-139919,-139969,-140021,-140072,-140121,-140168,-140209,-140244,-140271,-140286,-140289,-140278,-140251,-140209,-140153,-140086,-140013,-139938,-139868,-139805,-139753,-139711,-139680,-139657,-139640,-139629,-139622,-139618,-139615,-139614,-139614,-139614,-139614,-139615
-139615,-139661,-139708,-139757,-139809,-139863,-139920,-139979,-140041,-140103,-140165,-140226,-140283,-140335,-140379,-140413,-140434,-140440,-140427,-140394,-140341,-140268,-140180,-140084,-139987,-139896,-139818,-139755,-139707,-139673,-139649,-139633,-139623,-139617,-139614,-139613,-139612,-139613,-139613,-139614,-139615
-139615,-139669,-139725,-139782,-139843,-139907,-139975,-140045,-140118,-140193,-140268,-140341,-140411,-140475,-140530,-140574,-140604,-140615,-140602,-140563,-140496,-140402,-140287,-140160,-140031,-139914,-139817,-139743,-139691,-139656,-139635,-139622,-139614,-139611,-139610,-139610,-139611,-139612,-139613,-139614,-139615
