-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900
-156900,-156899,-156899,-156898,-156897,-156896,-156895,-156894,-156892,-156891,-156889,-156887,-156885,-156882,-156880,-156877,-156875,-156872,-156870,-156868,-156866,-156864,-156863,-156862,-156862,-156863,-156864,-156865,-156867,-156869,-156872,-156874,-156877,-156880,-156883,-156886,-156889,-156892,-156895,-156897,-156900
-156900,-156899,-156897,-156896,-156894,-156892,-156890,-156888,-156885,-156881,-156878,-156874,-156869,-156864,-156859,-156854,-156849,-156844,-156839,-156835,-156831,-156828,-156825,-156824,-156823,-156824,-156826,-156829,-156833,-156837,-156842,-156848,-156854,-156860,-156866,-156872,-156878,-156883,-156889,-156895,-156900
-156900,-156898,-156896,-156894,-156892,-156889,-156885,-156882,-156877,-156872,-156866,-156860,-156853,-156846,-156838,-156830,-156822,-156814,-156807,-156800,-156794,-156789,-156785,-156782,-156782,-156783,-156786,-156790,-156796,-156803,-156812,-156821,-156830,-156839,-156848,-156857,-156866,-156875,-156883,-156892,-156900
-156900,-156898,-156895,-156892,-156889,-156885,-156881,-156875,-156869,-156862,-156855,-156846,-156837,-156826,-156816,-156805,-156794,-156783,-156772,-156763,-156754,-156747,-156741,-156738,-156737,-156738,-156742,-156748,-156757,-156767,-156779,-156791,-156804,-156817,-156830,-156842,-156854,-156866,-156877,-156889,-156900
-156900,-156897,-156894,-156890,-156886,-156881,-156876,-156869,-156862,-156853,-156843,-156832,-156819,-156806,-156792,-156778,-156764,-156749,-156736,-156723,-156711,-156701,-156694,-156689,-156687,-156689,-156694,-156702,-156714,-156728,-156743,-156759,-156776,-156793,-156810,-156826,-156842,-156857,-156871,-156886,-156900
-156900,-156897,-156893,-156889,-156884,-156878,-156871,-156863,-156854,-156843,-156831,-156817,-156802,-156785,-156768,-156750,-156731,-156713,-156696,-156679,-156664,-156651,-156641,-156634,-156631,-156633,-156640,-156651,-156666,-156684,-156704,-156725,-156747,-156768,-156789,-156809,-156828,-156847,-156865,-156883,-156900
-156900,-156896,-156892,-156887,-156882,-156875,-156867,-156858,-156847,-156834,-156820,-156803,-156784,-156764,-156742,-156720,-156697,-156675,-156653,-156632,-156613,-156596,-156582,-156573,-156569,-156570,-156579,-156593,-156613,-156636,-156661,-156688,-156715,-156742,-156767,-156792,-156815,-156837,-156859,-156879,-156900
-156900,-156896,-156891,-156886,-156880,-156873,-156864,-156854,-156841,-156826,-156809,-156789,-156766,-156742,-156715,-156688,-156661,-156633,-156607,-156581,-156557,-156535,-156517,-156504,-156497,-156498,-156509,-156527,-156552,-156582,-156615,-156649,-156682,-156714,-156745,-156774,-156802,-156827,-156852,-156876,-156900
-156900,-156896,-156891,-156886,-156879,-156871,-156862,-156850,-156836,-156820,-156799,-156776,-156749,-156719,-156688,-156655,-156622,-156589,-156557,-156526,-156496,-156468,-156444,-156425,-156415,-156415,-156428,-156452,-156485,-156524,-156565,-156607,-156648,-156686,-156723,-156757,-156788,-156818,-156846,-156873,-156900
-156900,-156896,-156891,-156886,-156879,-156871,-156861,-156849,-156834,-156815,-156792,-156765,-156733,-156698,-156660,-156620,-156581,-156543,-156505,-156467,-156430,-156396,-156363,-156336,-156318,-156316,-156332,-156365,-156409,-156459,-156512,-156563,-156613,-156658,-156701,-156740,-156775,-156809,-156840,-156870,-156900
-156900,-156896,-156891,-156886,-156880,-156872,-156862,-156849,-156833,-156813,-156788,-156757,-156720,-156678,-156631,-156584,-156538,-156495,-156451,-156405,-156361,-156318,-156276,-156235,-156205,-156196,-156217,-156263,-156324,-156390,-156456,-156520,-156578,-156632,-156680,-156724,-156764,-156801,-156835,-156868,-156900
-156900,-156896,-156892,-156888,-156882,-156874,-156865,-156852,-156836,-156815,-156789,-156754,-156712,-156660,-156602,-156544,-156493,-156445,-156396,-156342,-156288,-156239,-156184,-156122,-156067,-156044,-156076,-156145,-156230,-156318,-156401,-156478,-156547,-156608,-156662,-156711,-156754,-156794,-156831,-156866,-156900
-156900,-156897,-156894,-156890,-156885,-156878,-156870,-156858,-156843,-156823,-156795,-156759,-156711,-156648,-156573,-156495,-156442,-156397,-156344,-156277,-156209,-156164,-156098,-156002,-155896,-155835,-155895,-156008,-156131,-156247,-156351,-156442,-156521,-156589,-156649,-156701,-156747,-156789,-156828,-156864,-156900
-156900,-156898,-156896,-156893,-156889,-156884,-156877,-156868,-156855,-156836,-156811,-156775,-156723,-156649,-156545,-156419,-156384,-156357,-156305,-156213,-156105,-156110,-156042,-155889,-155679,-155502,-155661,-155859,-156037,-156187,-156312,-156416,-156503,-156577,-156640,-156695,-156743,-156786,-156826,-156863,-156900
-156900,-156899,-156898,-156896,-156894,-156891,-156886,-156880,-156870,-156857,-156836,-156805,-156757,-156679,-156540,-156253,-156316,-156343,-156307,-156163,-155888,-156127,-156073,-155831,-155429,-154834,-155386,-155728,-155968,-156149,-156291,-156404,-156497,-156574,-156638,-156694,-156743,-156786,-156826,-156864,-156900
-156900,-156900,-156900,-156900,-156900,-156899,-156897,-156895,-156890,-156883,-156871,-156852,-156821,-156769,-156683,-156549,-156686,-156810,-156897,-156901,-156677,-156734,-156490,-156077,-155513,-154771,-155321,-155696,-155958,-156150,-156296,-156411,-156504,-156580,-156644,-156699,-156747,-156789,-156828,-156865,-156900
-156900,-156901,-156903,-156904,-156906,-156907,-156909,-156911,-156912,-156913,-156914,-156911,-156905,-156893,-156872,-156848,-157071,-157312,-157572,-157868,-158272,-157642,-157077,-156475,-155774,-154864,-155428,-155776,-156017,-156195,-156331,-156439,-156526,-156598,-156658,-156710,-156755,-156795,-156832,-156866,-156900
-156900,-156903,-156905,-156908,-156911,-156916,-156921,-156927,-156935,-156945,-156958,-156974,-156996,-157025,-157066,-157129,-157438,-157794,-158212,-158726,-159426,-158484,-157702,-156971,-156247,-155541,-155752,-155963,-156138,-156279,-156393,-156485,-156562,-156625,-156679,-156726,-156767,-156804,-156837,-156869,-156900
-156900,-156903,-156907,-156911,-156916,-156923,-156930,-156941,-156954,-156973,-156998,-157032,-157078,-157144,-157237,-157371,-157756,-158213,-158756,-159399,-160145,-159167,-158277,-157459,-156700,-156002,-156077,-156183,-156292,-156389,-156474,-156547,-156608,-156661,-156707,-156747,-156782,-156814,-156844,-156872,-156900
-156900,-156904,-156909,-156914,-156920,-156928,-156938,-156951,-156969,-156994,-157029,-157076,-157142,-157236,-157368,-157554,-158004,-158547,-159202,-159967,-160763,-159761,-158778,-157889,-157092,-156381,-156368,-156402,-156455,-156512,-156567,-156618,-156663,-156703,-156739,-156771,-156800,-156827,-156852,-156876,-156900
-156900,-156904,-156909,-156915,-156922,-156930,-156942,-156957,-156978,-157006,-157046,-157101,-157179,-157289,-157444,-157662,-158158,-158770,-159536,-160505,-161723,-160335,-159187,-158226,-157400,-156672,-156613,-156601,-156612,-156636,-156664,-156693,-156722,-156749,-156774,-156798,-156820,-156841,-156861,-156881,-156900
-156900,-156904,-156909,-156915,-156921,-156930,-156941,-156957,-156978,-157007,-157047,-157104,-157184,-157297,-157457,-157683,-158197,-158838,-159667,-160793,-162426,-160668,-159409,-158429,-157608,-156872,-156812,-156775,-156758,-156754,-156758,-156768,-156781,-156795,-156810,-156826,-156841,-156856,-156871,-156885,-156900
-156900,-156904,-156908,-156913,-156919,-156927,-156937,-156951,-156970,-156996,-157032,-157083,-157156,-157259,-157405,-157612,-158108,-158719,-159501,-160575,-162266,-160503,-159351,-158471,-157731,-157067,-156987,-156930,-156890,-156863,-156847,-156840,-156838,-156840,-156846,-156853,-156861,-156870,-156880,-156890,-156900
-156900,-156903,-156906,-156910,-156915,-156921,-156929,-156940,-156954,-156974,-157002,-157041,-157097,-157177,-157292,-157456,-157903,-158429,-159043,-159739,-160439,-159729,-159020,-158375,-157780,-157191,-157137,-157069,-157008,-156961,-156927,-156904,-156890,-156882,-156879,-156878,-156881,-156884,-156889,-156894,-156900
-156900,-156902,-156904,-156907,-156910,-156913,-156918,-156924,-156933,-156944,-156960,-156982,-157014,-157060,-157130,-157234,-157620,-158050,-158503,-158898,-158974,-158952,-158626,-158229,-157821,-157382,-157301,-157199,-157112,-157045,-156996,-156961,-156936,-156919,-156908,-156902,-156898,-156897,-156897,-156898,-156900
-156900,-156901,-156902,-156902,-156903,-156904,-156905,-156907,-156908,-156910,-156912,-156914,-156916,-156921,-156932,-156963,-157291,-157650,-158022,-158375,-158602,-158479,-158303,-158093,-157893,-157764,-157487,-157315,-157197,-157112,-157051,-157006,-156973,-156950,-156933,-156921,-156913,-156908,-156904,-156902,-156900
-156900,-156899,-156899,-156898,-156897,-156895,-156892,-156889,-156884,-156876,-156863,-156845,-156816,-156774,-156716,-156653,-156931,-157236,-157561,-157978,-158042,-158057,-158016,-157946,-157896,-157902,-157569,-157376,-157247,-157156,-157089,-157039,-157002,-156974,-156953,-156937,-156926,-156917,-156910,-156905,-156900
-156900,-156898,-156896,-156893,-156890,-156886,-156880,-156872,-156861,-156845,-156821,-156785,-156730,-156642,-156504,-156304,-156544,-156802,-157007,-157159,-157532,-157693,-157756,-157779,-157791,-157674,-157513,-157371,-157261,-157176,-157110,-157060,-157021,-156991,-156968,-156950,-156936,-156924,-156915,-156907,-156900
-156900,-156897,-156893,-156889,-156885,-156878,-156870,-156859,-156843,-156822,-156791,-156745,-156675,-156561,-156353,-155900,-156139,-156421,-156505,-156918,-157235,-157425,-157537,-157622,-157750,-157537,-157436,-157336,-157248,-157176,-157117,-157070,-157032,-157002,-156977,-156958,-156942,-156930,-156919,-156909,-156900
-156900,-156896,-156891,-156886,-156880,-156872,-156862,-156849,-156832,-156808,-156775,-156729,-156665,-156573,-156447,-156308,-156379,-156526,-156671,-156902,-157115,-157273,-157382,-157455,-157495,-157429,-157359,-157288,-157222,-157163,-157112,-157070,-157035,-157006,-156983,-156963,-156947,-156933,-156921,-156910,-156900
