-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7
-98583.7,-98582.1,-98580.5,-98578.7,-98576.9,-98574.9,-98572.8,-98570.5,-98568.2,-98565.7,-98563.1,-98560.5,-98557.9,-98555.4,-98553,-98550.9,-98548.9,-98547.3,-98546.1,-98545.3,-98544.9,-98545,-98545.5,-98546.5,-98547.9,-98549.6,-98551.6,-98553.9,-98556.3,-98558.8,-98561.4,-98563.9,-98566.4,-98568.9,-98571.2,-98573.5,-98575.6,-98577.7,-98579.7,-98581.7,-98583.7
-98583.7,-98580.5,-98577.1,-98573.5,-98569.8,-98565.8,-98561.5,-98556.9,-98552.1,-98547,-98541.8,-98536.5,-98531.3,-98526.2,-98521.4,-98516.9,-98513,-98509.7,-98507.2,-98505.6,-98504.8,-98505,-98506.1,-98508.1,-98510.9,-98514.4,-98518.6,-98523.2,-98528.1,-98533.2,-98538.4,-98543.6,-98548.7,-98553.7,-98558.4,-98563,-98567.3,-98571.5,-98575.6,-98579.7,-98583.7
-98583.7,-98578.7,-98573.5,-98568.1,-98562.3,-98556.1,-98549.5,-98542.5,-98535.1,-98527.3,-98519.4,-98511.3,-98503.2,-98495.3,-98487.9,-98481.1,-98475,-98470,-98466.1,-98463.6,-98462.4,-98462.7,-98464.4,-98467.5,-98471.9,-98477.4,-98483.8,-98490.9,-98498.6,-98506.5,-98514.5,-98522.5,-98530.3,-98537.9,-98545.1,-98552.1,-98558.8,-98565.2,-98571.4,-98577.6,-98583.7
-98583.7,-98576.8,-98569.7,-98562.2,-98554.3,-98545.8,-98536.8,-98527.1,-98516.9,-98506.3,-98495.3,-98484.2,-98473.1,-98462.2,-98452,-98442.5,-98434.2,-98427.2,-98421.9,-98418.4,-98416.8,-98417.2,-98419.6,-98424,-98430.1,-98437.7,-98446.7,-98456.6,-98467.2,-98478.2,-98489.3,-98500.2,-98511,-98521.3,-98531.3,-98540.7,-98549.8,-98558.6,-98567.1,-98575.4,-98583.7
-98583.7,-98574.8,-98565.6,-98555.9,-98545.7,-98534.7,-98523,-98510.6,-98497.4,-98483.6,-98469.4,-98454.9,-98440.5,-98426.4,-98413,-98400.6,-98389.7,-98380.6,-98373.6,-98369,-98366.9,-98367.5,-98370.7,-98376.5,-98384.6,-98394.7,-98406.6,-98419.6,-98433.5,-98447.9,-98462.4,-98476.7,-98490.6,-98503.9,-98516.7,-98528.9,-98540.5,-98551.7,-98562.5,-98573.1,-98583.7
-98583.7,-98572.6,-98561.2,-98549.1,-98536.4,-98522.7,-98508.2,-98492.7,-98476.3,-98459.1,-98441.3,-98423.1,-98405,-98387.2,-98370.3,-98354.7,-98340.9,-98329.3,-98320.4,-98314.5,-98311.9,-98312.7,-98316.8,-98324.2,-98334.7,-98347.7,-98362.8,-98379.6,-98397.3,-98415.5,-98433.7,-98451.6,-98468.9,-98485.6,-98501.4,-98516.4,-98530.8,-98544.5,-98557.7,-98570.8,-98583.7
-98583.7,-98570.3,-98556.4,-98541.8,-98526.4,-98509.9,-98492.2,-98473.4,-98453.4,-98432.5,-98410.7,-98388.5,-98366.3,-98344.4,-98323.5,-98304.2,-98287,-98272.6,-98261.5,-98254.1,-98250.8,-98251.8,-98257,-98266.4,-98279.6,-98296,-98315,-98336,-98358.1,-98380.6,-98403.1,-98425,-98446.2,-98466.3,-98485.4,-98503.4,-98520.6,-98537,-98552.8,-98568.3,-98583.7
-98583.7,-98567.8,-98551.3,-98534,-98515.6,-98496,-98475.1,-98452.6,-98428.8,-98403.8,-98377.7,-98351,-98324.1,-98297.6,-98272.2,-98248.6,-98227.5,-98209.8,-98196.1,-98186.9,-98182.8,-98183.9,-98190.4,-98202.1,-98218.5,-98238.9,-98262.7,-98288.6,-98315.8,-98343.4,-98370.6,-98397,-98422.2,-98446.2,-98468.7,-98490,-98510.1,-98529.3,-98547.7,-98565.8,-98583.7
-98583.7,-98565.1,-98545.9,-98525.7,-98504.3,-98481.4,-98456.8,-98430.5,-98402.6,-98373.1,-98342.2,-98310.5,-98278.4,-98246.7,-98216,-98187.4,-98161.8,-98140.2,-98123.3,-98111.9,-98106.7,-98108,-98115.9,-98130.3,-98150.5,-98175.9,-98205.3,-98237.3,-98270.5,-98303.8,-98336.4,-98367.7,-98397.4,-98425.3,-98451.5,-98476.1,-98499.3,-98521.4,-98542.5,-98563.2,-98583.7
-98583.7,-98562.3,-98540.1,-98516.9,-98492.3,-98465.9,-98437.6,-98407.2,-98374.8,-98340.5,-98304.5,-98267.2,-98229.3,-98191.5,-98154.9,-98120.5,-98089.5,-98063,-98042.3,-98028.2,-98021.6,-98022.9,-98032.4,-98050,-98074.9,-98106.3,-98142.7,-98182,-98222.3,-98262.3,-98300.8,-98337.5,-98371.9,-98404.1,-98434.1,-98462.1,-98488.5,-98513.4,-98537.3,-98560.6,-98583.7
