-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981
-155981,-155984,-155987,-155990,-155993,-155997,-156000,-156003,-156006,-156009,-156011,-156013,-156014,-156014,-156014,-156012,-156009,-156006,-156001,-155996,-155990,-155983,-155977,-155971,-155966,-155961,-155957,-155955,-155953,-155953,-155953,-155955,-155956,-155959,-155962,-155965,-155968,-155971,-155974,-155978,-155981
-155981,-155987,-155994,-156000,-156007,-156013,-156020,-156027,-156033,-156038,-156043,-156047,-156049,-156050,-156048,-156045,-156039,-156032,-156022,-156011,-155999,-155986,-155973,-155960,-155949,-155939,-155932,-155927,-155924,-155923,-155924,-155927,-155931,-155936,-155941,-155947,-155954,-155960,-155967,-155974,-155981
-155981,-155991,-156000,-156011,-156021,-156031,-156042,-156052,-156062,-156070,-156078,-156084,-156087,-156088,-156086,-156081,-156072,-156061,-156045,-156028,-156008,-155988,-155967,-155948,-155930,-155915,-155904,-155896,-155891,-155890,-155892,-155897,-155903,-155911,-155920,-155929,-155939,-155949,-155960,-155970,-155981
-155981,-155994,-156008,-156022,-156037,-156051,-156066,-156080,-156094,-156106,-156117,-156125,-156130,-156132,-156129,-156122,-156110,-156093,-156072,-156047,-156019,-155990,-155960,-155932,-155907,-155886,-155870,-155860,-155854,-155853,-155856,-155863,-155873,-155884,-155896,-155910,-155924,-155938,-155952,-155966,-155981
-155981,-155999,-156017,-156035,-156054,-156073,-156093,-156112,-156130,-156146,-156161,-156172,-156179,-156182,-156179,-156170,-156154,-156132,-156103,-156069,-156032,-155992,-155952,-155913,-155879,-155851,-155830,-155816,-155810,-155810,-155815,-155825,-155838,-155854,-155871,-155888,-155907,-155925,-155944,-155962,-155981
-155981,-156003,-156026,-156050,-156074,-156098,-156123,-156147,-156171,-156192,-156211,-156227,-156237,-156241,-156237,-156226,-156206,-156177,-156140,-156096,-156046,-155993,-155940,-155889,-155844,-155808,-155781,-155764,-155757,-155759,-155768,-155782,-155800,-155820,-155842,-155865,-155888,-155911,-155935,-155958,-155981
-155981,-156009,-156037,-156066,-156096,-156127,-156158,-156188,-156218,-156246,-156270,-156290,-156304,-156310,-156307,-156293,-156269,-156233,-156186,-156129,-156065,-155995,-155925,-155858,-155800,-155752,-155719,-155700,-155693,-155698,-155712,-155732,-155756,-155783,-155811,-155840,-155868,-155897,-155925,-155953,-155981
-155981,-156015,-156049,-156085,-156121,-156159,-156197,-156235,-156272,-156306,-156338,-156364,-156382,-156392,-156390,-156375,-156345,-156301,-156242,-156170,-156088,-155998,-155906,-155818,-155742,-155682,-155641,-155620,-155616,-155626,-155647,-155675,-155707,-155742,-155777,-155812,-155847,-155881,-155915,-155948,-155981
-155981,-156022,-156063,-156105,-156149,-156195,-156241,-156287,-156333,-156376,-156416,-156449,-156475,-156489,-156489,-156473,-156439,-156385,-156313,-156223,-156118,-156002,-155881,-155766,-155666,-155589,-155541,-155520,-155522,-155541,-155572,-155611,-155653,-155697,-155741,-155783,-155825,-155865,-155904,-155943,-155981
