-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696
-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188697,-188697,-188697,-188698,-188699,-188700,-188701,-188703,-188705,-188707,-188709,-188711,-188713,-188715,-188717,-188718,-188718,-188719,-188719,-188718,-188717,-188716,-188715,-188714,-188712,-188711,-188709,-188708,-188707,-188705,-188704,-188703,-188702,-188700,-188699,-188698,-188697,-188696
-188696,-188696,-188696,-188696,-188696,-188696,-188696,-188697,-188697,-188698,-188699,-188700,-188702,-188704,-188707,-188710,-188714,-188718,-188722,-188727,-188731,-188735,-188738,-188740,-188742,-188742,-188742,-188741,-188739,-188737,-188734,-188732,-188729,-188726,-188723,-188720,-188718,-188715,-188712,-188710,-188707,-188705,-188703,-188701,-188698,-188696
-188696,-188696,-188696,-188696,-188696,-188697,-188697,-188697,-188698,-188699,-188700,-188702,-188704,-188708,-188712,-188717,-188723,-188730,-188736,-188743,-188750,-188756,-188761,-188764,-188767,-188767,-188767,-188765,-188762,-188759,-188755,-188751,-188746,-188742,-188737,-188733,-188729,-188725,-188721,-188717,-188714,-188710,-188706,-188703,-188700,-188696
-188696,-188696,-188696,-188697,-188697,-188697,-188697,-188698,-188699,-188700,-188701,-188703,-188707,-188711,-188717,-188724,-188732,-188741,-188751,-188761,-188771,-188779,-188786,-188791,-188794,-188795,-188794,-188791,-188787,-188782,-188777,-188771,-188765,-188759,-188753,-188747,-188741,-188736,-188730,-188725,-188720,-188715,-188710,-188706,-188701,-188696
-188696,-188696,-188697,-188697,-188698,-188698,-188698,-188699,-188699,-188700,-188702,-188705,-188708,-188714,-188721,-188730,-188741,-188753,-188767,-188780,-188793,-188804,-188814,-188820,-188824,-188825,-188824,-188820,-188814,-188808,-188800,-188792,-188784,-188776,-188769,-188761,-188754,-188747,-188740,-188734,-188727,-188721,-188715,-188708,-188702,-188696
-188696,-188697,-188697,-188698,-188699,-188699,-188700,-188700,-188701,-188701,-188703,-188705,-188709,-188715,-188724,-188735,-188749,-188766,-188783,-188801,-188818,-188833,-188845,-188854,-188858,-188859,-188857,-188852,-188844,-188835,-188825,-188815,-188805,-188795,-188786,-188777,-188768,-188760,-188751,-188743,-188735,-188727,-188719,-188712,-188704,-188696
-188696,-188697,-188698,-188699,-188700,-188701,-188701,-188702,-188702,-188703,-188703,-188705,-188709,-188716,-188725,-188739,-188757,-188778,-188801,-188824,-188846,-188866,-188881,-188892,-188898,-188899,-188895,-188887,-188876,-188864,-188852,-188839,-188827,-188816,-188805,-188794,-188783,-188773,-188763,-188753,-188743,-188734,-188724,-188715,-188705,-188696
-188696,-188698,-188699,-188701,-188702,-188703,-188704,-188704,-188704,-188704,-188704,-188705,-188707,-188713,-188724,-188740,-188762,-188789,-188819,-188849,-188878,-188904,-188924,-188937,-188944,-188944,-188938,-188926,-188912,-188896,-188880,-188865,-188851,-188837,-188824,-188812,-188800,-188788,-188776,-188764,-188753,-188741,-188730,-188719,-188707,-188696
-188696,-188699,-188701,-188703,-188705,-188707,-188708,-188708,-188707,-188706,-188704,-188703,-188704,-188708,-188718,-188736,-188763,-188798,-188837,-188877,-188915,-188948,-188974,-188991,-188998,-188997,-188987,-188971,-188951,-188930,-188910,-188891,-188875,-188860,-188846,-188832,-188818,-188804,-188791,-188777,-188763,-188750,-188736,-188723,-188709,-188696
-188696,-188700,-188703,-188707,-188710,-188712,-188713,-188713,-188712,-188710,-188706,-188701,-188697,-188697,-188704,-188724,-188757,-188803,-188855,-188909,-188958,-189001,-189033,-189055,-189063,-189059,-189044,-189020,-188993,-188964,-188939,-188917,-188899,-188883,-188868,-188853,-188838,-188822,-188806,-188790,-188774,-188759,-188743,-188727,-188712,-188696
