-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900
-156900,-156897,-156894,-156891,-156888,-156884,-156881,-156877,-156873,-156869,-156866,-156862,-156859,-156856,-156853,-156851,-156850,-156849,-156849,-156849,-156849,-156851,-156852,-156853,-156855,-156857,-156859,-156861,-156863,-156865,-156867,-156870,-156872,-156874,-156877,-156879,-156882,-156884,-156886,-156888,-156890,-156892,-156894,-156896,-156898,-156900
-156900,-156894,-156888,-156882,-156875,-156868,-156861,-156853,-156845,-156838,-156830,-156822,-156816,-156809,-156804,-156800,-156797,-156796,-156795,-156796,-156797,-156800,-156802,-156806,-156809,-156813,-156817,-156821,-156825,-156829,-156834,-156838,-156843,-156848,-156853,-156858,-156863,-156867,-156872,-156876,-156881,-156885,-156889,-156892,-156896,-156900
-156900,-156891,-156882,-156872,-156862,-156851,-156840,-156828,-156816,-156804,-156792,-156780,-156770,-156760,-156752,-156746,-156742,-156740,-156739,-156740,-156743,-156747,-156751,-156756,-156761,-156767,-156773,-156779,-156785,-156792,-156799,-156806,-156813,-156820,-156828,-156836,-156843,-156850,-156857,-156864,-156871,-156877,-156883,-156889,-156894,-156900
-156900,-156888,-156875,-156861,-156847,-156832,-156817,-156800,-156784,-156767,-156750,-156735,-156720,-156707,-156696,-156688,-156682,-156679,-156679,-156681,-156685,-156690,-156697,-156704,-156711,-156719,-156727,-156735,-156744,-156752,-156761,-156771,-156781,-156791,-156802,-156812,-156822,-156832,-156842,-156851,-156860,-156868,-156877,-156884,-156892,-156900
-156900,-156884,-156867,-156850,-156831,-156812,-156792,-156771,-156749,-156727,-156705,-156684,-156665,-156648,-156634,-156623,-156616,-156613,-156613,-156617,-156623,-156630,-156639,-156649,-156659,-156669,-156679,-156689,-156699,-156710,-156722,-156734,-156747,-156760,-156773,-156787,-156800,-156813,-156826,-156838,-156849,-156860,-156870,-156880,-156890,-156900
-156900,-156880,-156859,-156837,-156814,-156790,-156764,-156738,-156710,-156683,-156655,-156628,-156604,-156582,-156564,-156551,-156543,-156540,-156541,-156547,-156555,-156566,-156578,-156590,-156603,-156615,-156627,-156640,-156652,-156665,-156679,-156694,-156710,-156726,-156743,-156760,-156777,-156793,-156808,-156823,-156837,-156851,-156863,-156876,-156888,-156900
-156900,-156875,-156850,-156823,-156795,-156766,-156735,-156702,-156668,-156634,-156599,-156566,-156535,-156508,-156485,-156469,-156460,-156458,-156461,-156470,-156482,-156497,-156512,-156528,-156544,-156559,-156573,-156587,-156602,-156617,-156633,-156651,-156670,-156690,-156711,-156732,-156752,-156772,-156790,-156808,-156825,-156841,-156856,-156871,-156886,-156900
-156900,-156871,-156840,-156809,-156775,-156740,-156703,-156663,-156622,-156580,-156537,-156496,-156458,-156424,-156396,-156377,-156367,-156366,-156373,-156386,-156403,-156423,-156443,-156464,-156483,-156501,-156517,-156532,-156547,-156564,-156582,-156603,-156626,-156651,-156676,-156701,-156725,-156749,-156771,-156792,-156812,-156831,-156849,-156866,-156883,-156900
-156900,-156866,-156830,-156793,-156754,-156712,-156668,-156621,-156572,-156521,-156469,-156419,-156371,-156328,-156294,-156271,-156260,-156262,-156274,-156294,-156318,-156345,-156372,-156397,-156421,-156441,-156458,-156474,-156489,-156506,-156527,-156551,-156579,-156608,-156638,-156668,-156698,-156725,-156752,-156776,-156799,-156821,-156842,-156861,-156881,-156900
