-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981,-155981
-155981,-155988,-155995,-156002,-156010,-156018,-156027,-156036,-156046,-156056,-156067,-156077,-156088,-156098,-156107,-156116,-156123,-156129,-156135,-156138,-156140,-156141,-156140,-156138,-156135,-156131,-156125,-156118,-156111,-156103,-156095,-156086,-156077,-156068,-156059,-156050,-156042,-156034,-156026,-156019,-156012,-156005,-155999,-155993,-155987,-155981
-155981,-155995,-156009,-156024,-156040,-156057,-156075,-156094,-156114,-156134,-156156,-156177,-156198,-156218,-156237,-156255,-156270,-156283,-156293,-156300,-156304,-156306,-156304,-156300,-156293,-156284,-156273,-156260,-156245,-156228,-156211,-156193,-156175,-156157,-156138,-156121,-156104,-156087,-156072,-156057,-156043,-156030,-156017,-156005,-155993,-155981
-155981,-156002,-156024,-156047,-156071,-156097,-156125,-156154,-156185,-156217,-156249,-156282,-156315,-156346,-156375,-156402,-156425,-156444,-156460,-156470,-156477,-156479,-156476,-156470,-156459,-156445,-156428,-156407,-156384,-156359,-156333,-156305,-156277,-156249,-156221,-156194,-156168,-156143,-156119,-156097,-156076,-156056,-156036,-156018,-155999,-155981
-155981,-156010,-156040,-156072,-156105,-156141,-156179,-156219,-156261,-156305,-156350,-156395,-156440,-156483,-156523,-156560,-156591,-156618,-156638,-156653,-156661,-156663,-156659,-156650,-156635,-156616,-156592,-156563,-156532,-156497,-156461,-156423,-156385,-156346,-156308,-156271,-156235,-156201,-156169,-156139,-156110,-156082,-156056,-156031,-156006,-155981
-155981,-156019,-156057,-156098,-156141,-156187,-156236,-156288,-156343,-156400,-156459,-156518,-156576,-156632,-156684,-156731,-156772,-156806,-156832,-156850,-156860,-156862,-156857,-156844,-156824,-156799,-156767,-156731,-156690,-156645,-156598,-156548,-156499,-156449,-156400,-156352,-156306,-156262,-156221,-156182,-156145,-156110,-156077,-156044,-156013,-155981
-155981,-156028,-156076,-156127,-156180,-156238,-156299,-156364,-156432,-156504,-156577,-156651,-156725,-156795,-156861,-156920,-156971,-157012,-157044,-157065,-157077,-157078,-157070,-157054,-157029,-156997,-156957,-156911,-156859,-156803,-156744,-156682,-156620,-156558,-156497,-156437,-156381,-156327,-156275,-156227,-156182,-156139,-156098,-156058,-156020,-155981
-155981,-156037,-156096,-156157,-156222,-156292,-156366,-156445,-156529,-156616,-156706,-156797,-156887,-156974,-157055,-157128,-157190,-157240,-157277,-157301,-157313,-157314,-157303,-157282,-157251,-157211,-157162,-157106,-157042,-156973,-156901,-156825,-156749,-156673,-156599,-156527,-156459,-156394,-156332,-156275,-156220,-156169,-156120,-156073,-156027,-155981
-155981,-156048,-156117,-156190,-156267,-156349,-156438,-156532,-156632,-156737,-156846,-156956,-157066,-157172,-157270,-157358,-157432,-157491,-157534,-157561,-157573,-157571,-157556,-157530,-157492,-157444,-157385,-157316,-157240,-157157,-157069,-156978,-156887,-156796,-156707,-156622,-156541,-156464,-156392,-156324,-156260,-156200,-156143,-156088,-156034,-155981
-155981,-156059,-156140,-156224,-156314,-156411,-156514,-156625,-156743,-156867,-156997,-157129,-157261,-157389,-157508,-157614,-157702,-157770,-157818,-157846,-157856,-157851,-157831,-157799,-157754,-157696,-157626,-157545,-157454,-157354,-157249,-157141,-157032,-156925,-156820,-156720,-156626,-156536,-156453,-156374,-156301,-156232,-156167,-156103,-156042,-155981
-155981,-156071,-156163,-156260,-156364,-156475,-156594,-156722,-156860,-157005,-157158,-157315,-157473,-157628,-157772,-157898,-158002,-158079,-158131,-158159,-158166,-158154,-158129,-158090,-158037,-157970,-157888,-157792,-157684,-157566,-157442,-157314,-157185,-157059,-156938,-156822,-156713,-156610,-156515,-156426,-156343,-156264,-156190,-156119,-156050,-155981
-155981,-156082,-156187,-156297,-156414,-156540,-156676,-156823,-156981,-157149,-157328,-157513,-157702,-157888,-158064,-158217,-158338,-158425,-158478,-158502,-158501,-158481,-158447,-158402,-158343,-158266,-158171,-158059,-157931,-157792,-157646,-157495,-157345,-157198,-157058,-156925,-156801,-156685,-156578,-156478,-156384,-156297,-156214,-156135,-156057,-155981
-155981,-156094,-156211,-156334,-156465,-156607,-156760,-156925,-157105,-157297,-157503,-157720,-157945,-158171,-158388,-158576,-158717,-158811,-158862,-158878,-158864,-158828,-158783,-158735,-158673,-158587,-158478,-158347,-158197,-158034,-157861,-157683,-157508,-157339,-157179,-157029,-156889,-156760,-156640,-156529,-156425,-156329,-156238,-156150,-156065,-155981
-155981,-156106,-156235,-156371,-156516,-156672,-156842,-157027,-157228,-157445,-157680,-157932,-158198,-158474,-158748,-158991,-159151,-159245,-159288,-159288,-159252,-159191,-159127,-159088,-159030,-158938,-158812,-158658,-158482,-158290,-158086,-157876,-157672,-157479,-157298,-157130,-156975,-156832,-156700,-156578,-156465,-156360,-156260,-156165,-156072,-155981
-155981,-156118,-156258,-156407,-156565,-156736,-156922,-157125,-157347,-157589,-157853,-158139,-158450,-158786,-159144,-159495,-159655,-159733,-159759,-159738,-159669,-159559,-159450,-159462,-159424,-159325,-159177,-158994,-158787,-158562,-158323,-158069,-157832,-157613,-157412,-157227,-157057,-156901,-156758,-156625,-156503,-156389,-156282,-156179,-156079,-155981
-155981,-156128,-156280,-156440,-156611,-156796,-156997,-157218,-157459,-157724,-158015,-158334,-158686,-159083,-159553,-160192,-160242,-160275,-160279,-160238,-160129,-159927,-159653,-159888,-159881,-159761,-159578,-159356,-159111,-158849,-158576,-158250,-157978,-157736,-157517,-157316,-157133,-156965,-156811,-156669,-156538,-156416,-156302,-156192,-156086,-155981
-155981,-156138,-156300,-156471,-156653,-156851,-157066,-157302,-157561,-157845,-158159,-158504,-158886,-159312,-159793,-160338,-160433,-160516,-160575,-160589,-160519,-160271,-160508,-160485,-160344,-160133,-159878,-159597,-159300,-158995,-158686,-158381,-158100,-157843,-157609,-157396,-157200,-157022,-156858,-156708,-156570,-156441,-156320,-156204,-156092,-155981
-155981,-156147,-156318,-156498,-156690,-156899,-157126,-157375,-157649,-157950,-158282,-158647,-159048,-159490,-159972,-160488,-160637,-160782,-160916,-161023,-161087,-161103,-161622,-161202,-160877,-160549,-160206,-159853,-159498,-159145,-158797,-158490,-158201,-157934,-157688,-157464,-157258,-157071,-156899,-156742,-156597,-156462,-156335,-156214,-156097,-155981
-155981,-156154,-156333,-156521,-156722,-156939,-157176,-157436,-157722,-158036,-158382,-158762,-159177,-159631,-160120,-160637,-160843,-161060,-161282,-161500,-161705,-161907,-162192,-161822,-161413,-160981,-160542,-160111,-159693,-159290,-158901,-158584,-158286,-158008,-157753,-157519,-157306,-157111,-156933,-156770,-156619,-156479,-156348,-156222,-156101,-155981
-155981,-156160,-156345,-156539,-156747,-156971,-157216,-157484,-157779,-158103,-158458,-158849,-159275,-159740,-160240,-160774,-161040,-161333,-161653,-161990,-162325,-162626,-162875,-162482,-161973,-161418,-160872,-160356,-159873,-159422,-158996,-158663,-158352,-158065,-157802,-157561,-157341,-157141,-156958,-156791,-156636,-156493,-156358,-156229,-156104,-155981
-155981,-156165,-156354,-156552,-156765,-156994,-157244,-157517,-157818,-158148,-158510,-158908,-159342,-159816,-160329,-160885,-161207,-161579,-162006,-162482,-162980,-163398,-163412,-163259,-162577,-161847,-161172,-160566,-160022,-159528,-159075,-158723,-158399,-158103,-157834,-157588,-157365,-157161,-156975,-156805,-156647,-156501,-156364,-156233,-156106,-155981
-155981,-156167,-156359,-156560,-156775,-157007,-157259,-157536,-157839,-158172,-158537,-158937,-159375,-159855,-160378,-160950,-161325,-161772,-162308,-162952,-163714,-164575,-166633,-164564,-163229,-162222,-161404,-160715,-160119,-159595,-159127,-158755,-158422,-158120,-157847,-157600,-157374,-157169,-156982,-156811,-156653,-156506,-156367,-156235,-156107,-155981
-155981,-156168,-156361,-156563,-156778,-157010,-157263,-157539,-157842,-158174,-158537,-158936,-159374,-159853,-160380,-160960,-161372,-161875,-162504,-163306,-164347,-165708,-167643,-165134,-163554,-162407,-161507,-160769,-160145,-159605,-159131,-158752,-158415,-158114,-157841,-157595,-157370,-157167,-156980,-156810,-156652,-156505,-156367,-156235,-156107,-155981
-155981,-156167,-156359,-156560,-156774,-157004,-157255,-157528,-157826,-158154,-158512,-158905,-159335,-159807,-160328,-160907,-161328,-161852,-162525,-163420,-164662,-166490,-166155,-164775,-163447,-162345,-161449,-160710,-160087,-159550,-159080,-158708,-158378,-158082,-157815,-157573,-157353,-157152,-156969,-156801,-156645,-156500,-156363,-156233,-156106,-155981
-155981,-156165,-156354,-156552,-156762,-156989,-157234,-157502,-157794,-158113,-158462,-158843,-159260,-159717,-160220,-160780,-161180,-161681,-162326,-163185,-164392,-166216,-165711,-164365,-163112,-162078,-161234,-160535,-159942,-159430,-158975,-158624,-158310,-158026,-157768,-157535,-157322,-157127,-156949,-156784,-156632,-156491,-156357,-156228,-156104,-155981
-155981,-156161,-156345,-156539,-156744,-156965,-157203,-157462,-157745,-158053,-158388,-158753,-159150,-159583,-160056,-160577,-160932,-161367,-161911,-162604,-163504,-164675,-166106,-163861,-162560,-161621,-160874,-160252,-159719,-159251,-158831,-158507,-158214,-157947,-157704,-157481,-157278,-157091,-156920,-156761,-156614,-156477,-156347,-156222,-156101,-155981
-155981,-156155,-156334,-156521,-156720,-156932,-157162,-157411,-157681,-157974,-158293,-158637,-159010,-159412,-159845,-160313,-160603,-160944,-161346,-161816,-162346,-162872,-163192,-162414,-161645,-160971,-160389,-159880,-159429,-159024,-158653,-158362,-158094,-157849,-157623,-157415,-157223,-157046,-156883,-156732,-156591,-156459,-156334,-156214,-156097,-155981
-155981,-156148,-156320,-156500,-156689,-156893,-157111,-157348,-157604,-157881,-158180,-158501,-158846,-159213,-159601,-160009,-160225,-160460,-160712,-160969,-161192,-161275,-160898,-160957,-160634,-160232,-159830,-159450,-159095,-158762,-158449,-158194,-157957,-157735,-157529,-157337,-157159,-156994,-156840,-156698,-156564,-156438,-156319,-156204,-156092,-155981
-155981,-156140,-156304,-156474,-156655,-156847,-157054,-157276,-157516,-157775,-158052,-158349,-158664,-158995,-159339,-159688,-159827,-159959,-160073,-160155,-160180,-160136,-160144,-159881,-159702,-159491,-159251,-158996,-158738,-158479,-158225,-158011,-157806,-157610,-157425,-157251,-157088,-156935,-156792,-156659,-156533,-156415,-156302,-156193,-156086,-155981
-155981,-156131,-156286,-156446,-156616,-156796,-156989,-157197,-157420,-157658,-157914,-158185,-158470,-158768,-159072,-159370,-159438,-159475,-159467,-159397,-159236,-158947,-158471,-158722,-158803,-158779,-158685,-158547,-158380,-158193,-157995,-157822,-157648,-157479,-157315,-157159,-157011,-156871,-156740,-156616,-156500,-156389,-156283,-156180,-156080,-155981
-155981,-156122,-156266,-156416,-156574,-156741,-156920,-157112,-157316,-157535,-157767,-158012,-158270,-158538,-158811,-159076,-159080,-159034,-158925,-158731,-158421,-157945,-157222,-157732,-158008,-158135,-158165,-158127,-158041,-157919,-157770,-157634,-157490,-157345,-157202,-157064,-156931,-156805,-156685,-156572,-156464,-156361,-156263,-156167,-156074,-155981
-155981,-156111,-156245,-156384,-156530,-156684,-156848,-157023,-157209,-157406,-157615,-157835,-158065,-158306,-158559,-158821,-158770,-158657,-158467,-158181,-157771,-157188,-156285,-156977,-157362,-157590,-157713,-157756,-157738,-157671,-157567,-157457,-157337,-157213,-157089,-156968,-156850,-156737,-156629,-156526,-156427,-156333,-156242,-156154,-156067,-155981
-155981,-156101,-156224,-156351,-156484,-156625,-156774,-156932,-157099,-157275,-157460,-157653,-157854,-158065,-158301,-158617,-158523,-158356,-158104,-157753,-157296,-156751,-156261,-156529,-156872,-157150,-157340,-157447,-157483,-157461,-157391,-157291,-157190,-157085,-156979,-156873,-156769,-156669,-156572,-156479,-156390,-156304,-156221,-156140,-156060,-155981
-155981,-156090,-156202,-156317,-156438,-156565,-156699,-156840,-156989,-157144,-157305,-157470,-157637,-157804,-157965,-158096,-158075,-157961,-157772,-157514,-157205,-156887,-156665,-156711,-156864,-157024,-157149,-157228,-157259,-157247,-157201,-157131,-157050,-156963,-156872,-156781,-156691,-156602,-156516,-156433,-156353,-156275,-156200,-156126,-156053,-155981
-155981,-156079,-156180,-156284,-156393,-156506,-156625,-156750,-156881,-157015,-157153,-157291,-157427,-157554,-157662,-157731,-157722,-157644,-157509,-157329,-157124,-156930,-156802,-156789,-156849,-156933,-157007,-157058,-157079,-157070,-157037,-156984,-156919,-156848,-156771,-156693,-156615,-156537,-156462,-156388,-156316,-156246,-156179,-156112,-156046,-155981
-155981,-156069,-156159,-156252,-156348,-156449,-156554,-156663,-156776,-156892,-157008,-157123,-157231,-157328,-157404,-157446,-157441,-157388,-157294,-157170,-157034,-156910,-156824,-156797,-156814,-156852,-156892,-156920,-156931,-156922,-156895,-156853,-156801,-156741,-156677,-156611,-156543,-156476,-156409,-156344,-156281,-156219,-156158,-156099,-156040,-155981
-155981,-156059,-156139,-156220,-156305,-156394,-156485,-156580,-156677,-156776,-156873,-156967,-157054,-157129,-157185,-157215,-157212,-157176,-157112,-157028,-156936,-156853,-156792,-156763,-156760,-156773,-156791,-156803,-156805,-156794,-156771,-156736,-156693,-156644,-156590,-156533,-156475,-156417,-156360,-156303,-156247,-156192,-156139,-156086,-156033,-155981
-155981,-156049,-156119,-156191,-156265,-156341,-156421,-156502,-156585,-156668,-156749,-156826,-156896,-156955,-156998,-157021,-157020,-156997,-156954,-156897,-156835,-156777,-156732,-156705,-156694,-156694,-156698,-156700,-156696,-156683,-156662,-156633,-156597,-156555,-156510,-156462,-156412,-156363,-156313,-156263,-156215,-156167,-156120,-156073,-156027,-155981
-155981,-156040,-156101,-156163,-156227,-156292,-156360,-156429,-156499,-156569,-156636,-156699,-156756,-156802,-156837,-156856,-156858,-156843,-156814,-156776,-156733,-156692,-156659,-156635,-156621,-156614,-156611,-156606,-156598,-156585,-156566,-156540,-156510,-156475,-156437,-156396,-156354,-156312,-156269,-156227,-156185,-156143,-156102,-156062,-156021,-155981
-155981,-156032,-156084,-156137,-156191,-156247,-156304,-156363,-156421,-156479,-156534,-156586,-156631,-156669,-156697,-156713,-156716,-156708,-156689,-156663,-156634,-156604,-156579,-156559,-156545,-156535,-156528,-156520,-156510,-156497,-156479,-156457,-156431,-156402,-156370,-156336,-156301,-156265,-156228,-156192,-156156,-156121,-156086,-156051,-156016,-155981
-155981,-156024,-156068,-156112,-156158,-156205,-156253,-156301,-156350,-156397,-156442,-156484,-156521,-156552,-156574,-156588,-156593,-156588,-156576,-156559,-156538,-156517,-156498,-156482,-156469,-156458,-156449,-156440,-156430,-156417,-156401,-156382,-156360,-156335,-156309,-156280,-156251,-156221,-156191,-156160,-156130,-156100,-156070,-156040,-156011,-155981
