-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482,-98482
-98482,-98481.4,-98480.9,-98480.2,-98479.6,-98478.9,-98478.1,-98477.3,-98476.5,-98475.5,-98474.5,-98473.5,-98472.4,-98471.3,-98470.2,-98469.1,-98467.9,-98466.9,-98465.9,-98464.9,-98464.2,-98463.5,-98463.1,-98462.8,-98462.8,-98463,-98463.3,-98463.9,-98464.6,-98465.5,-98466.5,-98467.6,-98468.7,-98469.9,-98471,-98472.2,-98473.3,-98474.4,-98475.5,-98476.5,-98477.5,-98478.4,-98479.3,-98480.2,-98481.1,-98482
-98482,-98480.9,-98479.7,-98478.4,-98477.1,-98475.6,-98474.1,-98472.5,-98470.7,-98468.8,-98466.8,-98464.7,-98462.6,-98460.3,-98458,-98455.7,-98453.5,-98451.3,-98449.2,-98447.4,-98445.8,-98444.5,-98443.6,-98443.1,-98443,-98443.3,-98444.1,-98445.2,-98446.7,-98448.5,-98450.6,-98452.8,-98455.1,-98457.4,-98459.8,-98462.1,-98464.4,-98466.7,-98468.8,-98470.9,-98472.9,-98474.8,-98476.6,-98478.4,-98480.2,-98482
-98482,-98480.2,-98478.4,-98476.4,-98474.4,-98472.2,-98469.8,-98467.3,-98464.6,-98461.7,-98458.7,-98455.5,-98452.2,-98448.8,-98445.3,-98441.8,-98438.3,-98434.9,-98431.8,-98428.9,-98426.4,-98424.5,-98423,-98422.2,-98422.1,-98422.6,-98423.8,-98425.6,-98427.9,-98430.7,-98433.9,-98437.2,-98440.8,-98444.4,-98448,-98451.6,-98455.2,-98458.6,-98461.8,-98465,-98468,-98470.9,-98473.8,-98476.5,-98479.3,-98482
-98482,-98479.5,-98477,-98474.3,-98471.5,-98468.4,-98465.2,-98461.7,-98458.1,-98454.2,-98450,-98445.7,-98441.2,-98436.6,-98431.8,-98427,-98422.2,-98417.6,-98413.2,-98409.2,-98405.8,-98403,-98401,-98399.9,-98399.7,-98400.5,-98402.1,-98404.6,-98407.9,-98411.8,-98416.1,-98420.8,-98425.7,-98430.7,-98435.6,-98440.6,-98445.4,-98450,-98454.5,-98458.8,-98462.9,-98466.9,-98470.8,-98474.5,-98478.3,-98482
-98482,-98478.8,-98475.4,-98472,-98468.3,-98464.3,-98460.2,-98455.7,-98451,-98446,-98440.7,-98435.2,-98429.4,-98423.5,-98417.4,-98411.2,-98405,-98399,-98393.2,-98388,-98383.5,-98379.8,-98377.1,-98375.6,-98375.4,-98376.4,-98378.6,-98381.9,-98386.2,-98391.3,-98397,-98403.2,-98409.5,-98416,-98422.4,-98428.8,-98435,-98440.9,-98446.7,-98452.2,-98457.5,-98462.6,-98467.6,-98472.4,-98477.2,-98482
-98482,-98477.9,-98473.7,-98469.4,-98464.7,-98459.8,-98454.6,-98449.1,-98443.2,-98437.1,-98430.6,-98423.8,-98416.8,-98409.5,-98401.9,-98394.2,-98386.5,-98378.9,-98371.6,-98365,-98359.2,-98354.4,-98351,-98349,-98348.7,-98349.9,-98352.8,-98357.1,-98362.6,-98369.2,-98376.5,-98384.2,-98392.2,-98400.3,-98408.3,-98416.2,-98423.8,-98431.2,-98438.3,-98445.2,-98451.7,-98458.1,-98464.2,-98470.2,-98476.1,-98482
-98482,-98477,-98471.9,-98466.5,-98460.8,-98454.8,-98448.5,-98441.8,-98434.8,-98427.4,-98419.7,-98411.6,-98403.2,-98394.5,-98385.4,-98376.1,-98366.6,-98357.3,-98348.2,-98339.9,-98332.5,-98326.5,-98322.1,-98319.6,-98319.1,-98320.7,-98324.3,-98329.8,-98336.9,-98345.1,-98354.2,-98363.8,-98373.6,-98383.5,-98393.2,-98402.7,-98412,-98420.9,-98429.5,-98437.7,-98445.6,-98453.2,-98460.6,-98467.8,-98474.9,-98482
-98482,-98476,-98469.8,-98463.3,-98456.5,-98449.3,-98441.8,-98433.9,-98425.5,-98416.8,-98407.8,-98398.4,-98388.6,-98378.5,-98367.9,-98356.8,-98345.5,-98334,-98322.9,-98312.5,-98303.4,-98295.8,-98290.2,-98286.9,-98286.2,-98288.1,-98292.7,-98299.7,-98308.6,-98318.9,-98330.2,-98341.9,-98353.8,-98365.5,-98377.1,-98388.4,-98399.3,-98409.8,-98419.9,-98429.7,-98439,-98448,-98456.7,-98465.2,-98473.6,-98482
-98482,-98474.8,-98467.4,-98459.8,-98451.7,-98443.3,-98434.4,-98425.1,-98415.4,-98405.3,-98394.9,-98384.2,-98373.2,-98361.6,-98349.5,-98336.6,-98323.1,-98309.2,-98295.6,-98282.8,-98271.4,-98261.9,-98254.7,-98250.4,-98249.4,-98251.8,-98257.5,-98266.4,-98277.6,-98290.6,-98304.4,-98318.6,-98332.6,-98346.5,-98360,-98373.1,-98385.8,-98398,-98409.8,-98421.1,-98432,-98442.5,-98452.6,-98462.5,-98472.3,-98482
