-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7,-98583.7
-98583.7,-98582.9,-98582,-98581.1,-98580.2,-98579.2,-98578.1,-98577,-98575.8,-98574.6,-98573.3,-98572.1,-98570.8,-98569.5,-98568.3,-98567.2,-98566.1,-98565.1,-98564.3,-98563.5,-98562.9,-98562.5,-98562.2,-98562.1,-98562.2,-98562.4,-98562.8,-98563.4,-98564.1,-98565,-98566,-98567.1,-98568.3,-98569.6,-98570.9,-98572.2,-98573.4,-98574.7,-98575.9,-98577.1,-98578.3,-98579.4,-98580.5,-98581.6,-98582.6,-98583.7
-98583.7,-98582,-98580.3,-98578.4,-98576.5,-98574.5,-98572.3,-98570,-98567.6,-98565.1,-98562.6,-98560,-98557.4,-98554.9,-98552.4,-98550.1,-98547.9,-98546,-98544.2,-98542.7,-98541.6,-98540.7,-98540.1,-98539.9,-98540,-98540.5,-98541.3,-98542.5,-98544,-98545.8,-98547.8,-98550.1,-98552.5,-98555,-98557.6,-98560.3,-98562.9,-98565.4,-98567.9,-98570.4,-98572.7,-98575,-98577.2,-98579.4,-98581.5,-98583.7
-98583.7,-98581.1,-98578.4,-98575.6,-98572.6,-98569.4,-98566.1,-98562.6,-98558.9,-98555.1,-98551.2,-98547.2,-98543.3,-98539.4,-98535.7,-98532.1,-98528.8,-98525.8,-98523.2,-98520.9,-98519.1,-98517.8,-98516.9,-98516.6,-98516.8,-98517.5,-98518.8,-98520.6,-98522.9,-98525.6,-98528.8,-98532.2,-98535.9,-98539.8,-98543.8,-98547.8,-98551.8,-98555.8,-98559.6,-98563.3,-98566.9,-98570.4,-98573.8,-98577.1,-98580.4,-98583.7
-98583.7,-98580.1,-98576.4,-98572.4,-98568.3,-98564,-98559.4,-98554.6,-98549.5,-98544.3,-98538.9,-98533.5,-98528.1,-98522.8,-98517.7,-98512.9,-98508.4,-98504.3,-98500.7,-98497.7,-98495.2,-98493.4,-98492.2,-98491.8,-98492,-98493,-98494.8,-98497.2,-98500.4,-98504.1,-98508.5,-98513.2,-98518.3,-98523.6,-98529.1,-98534.7,-98540.1,-98545.5,-98550.8,-98555.9,-98560.8,-98565.6,-98570.2,-98574.7,-98579.2,-98583.7
-98583.7,-98579,-98574.1,-98569,-98563.7,-98558.1,-98552.1,-98545.8,-98539.3,-98532.5,-98525.6,-98518.6,-98511.6,-98504.8,-98498.3,-98492.1,-98486.3,-98481.1,-98476.5,-98472.6,-98469.5,-98467.2,-98465.7,-98465,-98465.4,-98466.6,-98468.9,-98472,-98476.1,-98481,-98486.6,-98492.7,-98499.4,-98506.3,-98513.4,-98520.6,-98527.7,-98534.6,-98541.4,-98548,-98554.3,-98560.4,-98566.4,-98572.2,-98578,-98583.7
-98583.7,-98577.8,-98571.7,-98565.3,-98558.6,-98551.5,-98544.1,-98536.2,-98528.1,-98519.6,-98511,-98502.3,-98493.7,-98485.2,-98477.1,-98469.4,-98462.3,-98455.9,-98450.3,-98445.5,-98441.6,-98438.7,-98436.9,-98436.1,-98436.4,-98438,-98440.7,-98444.6,-98449.7,-98455.8,-98462.8,-98470.6,-98478.9,-98487.6,-98496.5,-98505.4,-98514.3,-98523,-98531.4,-98539.5,-98547.4,-98555,-98562.3,-98569.5,-98576.6,-98583.7
-98583.7,-98576.4,-98569,-98561.2,-98553,-98544.4,-98535.3,-98525.7,-98515.8,-98505.5,-98495,-98484.4,-98473.9,-98463.7,-98453.9,-98444.6,-98436.1,-98428.4,-98421.7,-98416,-98411.4,-98407.9,-98405.6,-98404.5,-98404.9,-98406.7,-98409.9,-98414.7,-98420.9,-98428.3,-98436.9,-98446.4,-98456.6,-98467.3,-98478.2,-98489.1,-98499.9,-98510.4,-98520.7,-98530.5,-98540,-98549.2,-98558,-98566.7,-98575.2,-98583.7
-98583.7,-98575,-98566,-98556.7,-98546.9,-98536.5,-98525.6,-98514.2,-98502.2,-98489.9,-98477.4,-98464.8,-98452.3,-98440.1,-98428.5,-98417.5,-98407.5,-98398.4,-98390.5,-98383.9,-98378.5,-98374.3,-98371.5,-98370.2,-98370.4,-98372.4,-98376.2,-98381.9,-98389.3,-98398.3,-98408.6,-98420.1,-98432.4,-98445.3,-98458.4,-98471.5,-98484.4,-98497.1,-98509.2,-98520.9,-98532.2,-98543,-98553.5,-98563.6,-98573.7,-98583.7
-98583.7,-98573.4,-98562.8,-98551.7,-98540.1,-98527.9,-98515,-98501.5,-98487.4,-98472.9,-98458.1,-98443.3,-98428.6,-98414.4,-98400.8,-98388,-98376.2,-98365.8,-98356.7,-98349,-98342.9,-98338.1,-98334.6,-98332.8,-98332.8,-98334.9,-98339.3,-98345.9,-98354.7,-98365.4,-98377.7,-98391.5,-98406.2,-98421.5,-98437.1,-98452.7,-98467.9,-98482.8,-98497.1,-98510.8,-98523.9,-98536.5,-98548.6,-98560.5,-98572.1,-98583.7
