-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900,-156900
-156900,-156900,-156899,-156899,-156899,-156899,-156899,-156899,-156899,-156900,-156901,-156902,-156904,-156906,-156909,-156912,-156915,-156919,-156923,-156926,-156930,-156934,-156937,-156940,-156943,-156945,-156946,-156947,-156947,-156946,-156945,-156943,-156941,-156939,-156936,-156933,-156930,-156927,-156924,-156921,-156918,-156915,-156912,-156909,-156906,-156903,-156900
-156900,-156899,-156898,-156898,-156897,-156897,-156897,-156897,-156898,-156899,-156901,-156904,-156907,-156912,-156917,-156923,-156930,-156938,-156946,-156954,-156961,-156969,-156976,-156982,-156987,-156991,-156993,-156995,-156995,-156994,-156991,-156988,-156984,-156979,-156974,-156968,-156962,-156955,-156949,-156942,-156936,-156930,-156924,-156918,-156912,-156906,-156900
-156900,-156899,-156897,-156896,-156895,-156895,-156895,-156895,-156896,-156898,-156901,-156905,-156910,-156917,-156925,-156935,-156945,-156957,-156969,-156982,-156994,-157006,-157016,-157026,-157033,-157039,-157043,-157045,-157046,-157044,-157041,-157036,-157029,-157022,-157013,-157004,-156995,-156985,-156975,-156965,-156955,-156946,-156936,-156927,-156918,-156909,-156900
-156900,-156898,-156896,-156895,-156893,-156892,-156892,-156892,-156893,-156895,-156899,-156905,-156912,-156921,-156932,-156945,-156960,-156977,-156994,-157011,-157029,-157045,-157060,-157073,-157084,-157092,-157097,-157100,-157101,-157098,-157093,-157086,-157078,-157067,-157056,-157043,-157030,-157016,-157003,-156989,-156976,-156962,-156950,-156937,-156925,-156912,-156900
-156900,-156897,-156895,-156892,-156890,-156889,-156888,-156888,-156889,-156892,-156896,-156903,-156912,-156924,-156938,-156955,-156975,-156997,-157019,-157043,-157066,-157088,-157107,-157124,-157139,-157149,-157157,-157160,-157161,-157157,-157151,-157142,-157130,-157117,-157101,-157085,-157068,-157050,-157032,-157015,-156997,-156980,-156964,-156948,-156932,-156916,-156900
-156900,-156896,-156893,-156889,-156886,-156884,-156882,-156882,-156883,-156886,-156891,-156899,-156910,-156924,-156942,-156964,-156989,-157017,-157046,-157076,-157106,-157134,-157159,-157181,-157199,-157213,-157222,-157227,-157227,-157223,-157215,-157203,-157188,-157171,-157152,-157131,-157109,-157087,-157065,-157042,-157021,-157000,-156979,-156959,-156939,-156920,-156900
-156900,-156895,-156890,-156886,-156882,-156878,-156876,-156874,-156875,-156877,-156883,-156891,-156904,-156921,-156943,-156970,-157001,-157036,-157074,-157112,-157150,-157185,-157217,-157245,-157267,-157284,-157295,-157301,-157300,-157295,-157285,-157271,-157252,-157231,-157207,-157181,-157154,-157127,-157099,-157072,-157046,-157020,-156995,-156971,-156947,-156924,-156900
-156900,-156894,-156887,-156881,-156876,-156871,-156867,-156864,-156864,-156866,-156871,-156880,-156894,-156914,-156940,-156972,-157011,-157055,-157102,-157151,-157198,-157243,-157282,-157316,-157343,-157363,-157377,-157383,-157383,-157376,-157364,-157346,-157323,-157297,-157267,-157236,-157203,-157170,-157137,-157105,-157073,-157043,-157013,-156984,-156956,-156928,-156900
-156900,-156892,-156884,-156876,-156868,-156862,-156856,-156852,-156850,-156850,-156855,-156864,-156879,-156901,-156930,-156969,-157016,-157071,-157130,-157192,-157251,-157307,-157355,-157396,-157429,-157453,-157468,-157475,-157474,-157466,-157451,-157429,-157402,-157370,-157334,-157296,-157257,-157217,-157178,-157140,-157102,-157066,-157032,-156998,-156965,-156932,-156900
-156900,-156890,-156879,-156869,-156860,-156850,-156842,-156836,-156832,-156831,-156834,-156842,-156856,-156880,-156913,-156958,-157015,-157083,-157158,-157236,-157311,-157379,-157438,-157487,-157525,-157553,-157571,-157578,-157577,-157566,-157548,-157522,-157489,-157450,-157407,-157361,-157315,-157268,-157221,-157177,-157133,-157091,-157051,-157012,-156975,-156937,-156900
-156900,-156887,-156874,-156861,-156849,-156837,-156826,-156817,-156810,-156806,-156806,-156812,-156825,-156848,-156884,-156935,-157005,-157090,-157185,-157284,-157379,-157463,-157533,-157590,-157634,-157666,-157686,-157693,-157690,-157677,-157656,-157626,-157586,-157539,-157487,-157432,-157377,-157321,-157268,-157216,-157166,-157118,-157072,-157028,-156984,-156942,-156900
-156900,-156884,-156868,-156852,-156836,-156821,-156807,-156794,-156783,-156776,-156772,-156775,-156784,-156804,-156839,-156895,-156979,-157087,-157210,-157337,-157458,-157563,-157644,-157707,-157757,-157793,-157814,-157822,-157816,-157799,-157775,-157742,-157694,-157637,-157574,-157508,-157442,-157378,-157316,-157256,-157199,-157145,-157093,-157043,-156995,-156947,-156900
-156900,-156881,-156861,-156842,-156822,-156803,-156784,-156767,-156752,-156740,-156731,-156728,-156732,-156745,-156772,-156826,-156929,-157070,-157230,-157396,-157554,-157688,-157773,-157840,-157895,-157935,-157959,-157966,-157956,-157928,-157907,-157874,-157816,-157744,-157666,-157588,-157511,-157437,-157366,-157298,-157234,-157173,-157115,-157059,-157005,-156952,-156900
-156900,-156877,-156853,-156830,-156806,-156782,-156759,-156736,-156716,-156698,-156684,-156674,-156670,-156672,-156680,-156708,-156843,-157033,-157246,-157464,-157675,-157862,-157920,-157986,-158048,-158094,-158120,-158128,-158117,-158051,-158051,-158036,-157953,-157859,-157764,-157671,-157582,-157497,-157416,-157340,-157269,-157201,-157137,-157075,-157016,-156958,-156900
-156900,-156873,-156845,-156817,-156788,-156759,-156730,-156702,-156675,-156651,-156630,-156614,-156602,-156590,-156567,-156482,-156701,-156973,-157258,-157540,-157821,-158164,-158060,-158137,-158219,-158273,-158300,-158309,-158333,-158108,-158210,-158266,-158105,-157977,-157862,-157755,-157653,-157557,-157467,-157382,-157303,-157229,-157158,-157091,-157026,-156963,-156900
-156900,-156868,-156835,-156802,-156768,-156733,-156698,-156663,-156629,-156598,-156570,-156547,-156531,-156521,-156515,-156506,-156800,-157127,-157474,-157817,-158124,-158326,-158465,-158529,-158557,-158559,-158539,-158495,-158414,-158396,-158371,-158374,-158225,-158086,-157957,-157836,-157722,-157616,-157516,-157423,-157337,-157255,-157179,-157106,-157036,-156968,-156900
-156900,-156863,-156825,-156786,-156746,-156705,-156663,-156621,-156579,-156539,-156503,-156473,-156453,-156447,-156464,-156525,-156865,-157263,-157692,-158129,-158532,-158810,-158945,-158956,-158922,-158868,-158800,-158718,-158618,-158503,-158505,-158485,-158336,-158189,-158047,-157913,-157788,-157672,-157563,-157462,-157368,-157281,-157199,-157120,-157045,-156972,-156900
-156900,-156858,-156815,-156770,-156724,-156676,-156626,-156575,-156524,-156474,-156427,-156387,-156359,-156349,-156370,-156442,-156873,-157366,-157904,-158474,-159065,-159677,-159547,-159428,-159308,-159190,-159075,-158960,-158837,-158700,-158663,-158609,-158448,-158287,-158132,-157986,-157850,-157724,-157607,-157498,-157398,-157304,-157217,-157134,-157054,-156977,-156900
-156900,-156852,-156804,-156753,-156700,-156645,-156587,-156526,-156464,-156402,-156342,-156288,-156245,-156221,-156224,-156276,-156819,-157424,-158084,-158799,-159576,-160449,-160139,-159901,-159692,-159509,-159351,-159210,-159068,-158875,-158837,-158747,-158562,-158382,-158212,-158053,-157906,-157771,-157646,-157531,-157424,-157326,-157233,-157146,-157062,-156980,-156900
-156900,-156847,-156793,-156736,-156677,-156614,-156547,-156476,-156401,-156325,-156248,-156175,-156111,-156062,-156031,-155979,-156703,-157428,-158209,-159063,-159990,-160958,-160660,-160343,-160051,-159804,-159609,-159462,-159352,-159253,-159062,-158896,-158673,-158470,-158283,-158112,-157955,-157812,-157680,-157559,-157447,-157344,-157247,-157156,-157069,-156984,-156900
-156900,-156842,-156782,-156720,-156654,-156583,-156507,-156425,-156338,-156245,-156148,-156051,-155959,-155886,-155857,-155928,-156587,-157374,-158261,-159253,-160364,-161615,-161200,-160761,-160363,-160047,-159818,-159677,-159624,-159640,-159263,-159023,-158766,-158542,-158342,-158160,-157995,-157845,-157707,-157581,-157466,-157358,-157258,-157164,-157074,-156986,-156900
-156900,-156837,-156772,-156704,-156632,-156554,-156469,-156377,-156276,-156165,-156046,-155919,-155788,-155665,-155584,-155650,-156344,-157219,-158208,-159322,-160599,-162027,-161766,-161136,-160596,-160201,-159940,-159804,-159825,-159604,-159326,-159093,-158828,-158594,-158385,-158196,-158025,-157870,-157728,-157598,-157479,-157369,-157267,-157170,-157078,-156988,-156900
-156900,-156833,-156764,-156691,-156613,-156528,-156435,-156333,-156219,-156091,-155949,-155788,-155606,-155400,-155162,-154854,-155920,-156952,-158031,-159229,-160684,-162773,-162698,-161423,-160683,-160223,-159935,-159774,-159723,-159625,-159345,-159122,-158860,-158623,-158410,-158218,-158043,-157885,-157740,-157609,-157488,-157376,-157272,-157174,-157080,-156990,-156900
-156900,-156829,-156757,-156680,-156597,-156507,-156407,-156296,-156172,-156029,-155866,-155675,-155448,-155167,-154809,-154333,-155529,-156637,-157733,-158880,-160135,-161476,-162396,-161173,-160491,-160071,-159804,-159636,-159528,-159424,-159307,-159121,-158867,-158632,-158418,-158225,-158049,-157890,-157745,-157612,-157491,-157379,-157274,-157176,-157081,-156990,-156900
-156900,-156827,-156751,-156671,-156585,-156491,-156387,-156270,-156137,-155985,-155808,-155597,-155339,-155011,-154574,-153985,-155226,-156336,-157382,-158424,-159498,-160599,-160714,-160383,-160038,-159767,-159572,-159436,-159329,-159662,-159337,-159117,-158857,-158622,-158409,-158217,-158043,-157885,-157741,-157609,-157488,-157377,-157273,-157175,-157081,-156990,-156900
-156900,-156825,-156748,-156666,-156578,-156482,-156375,-156255,-156119,-155962,-155780,-155563,-155299,-154962,-154492,-153719,-155054,-156099,-157037,-157937,-158834,-159763,-159479,-159606,-159510,-159386,-159283,-159208,-159149,-159297,-159260,-159083,-158824,-158591,-158383,-158195,-158025,-157870,-157729,-157599,-157481,-157371,-157268,-157171,-157079,-156989,-156900
-156900,-156825,-156747,-156665,-156576,-156480,-156372,-156252,-156116,-155961,-155782,-155575,-155331,-155043,-154713,-154400,-155174,-155968,-156728,-157453,-158140,-158761,-159172,-159053,-159011,-158983,-158966,-158965,-158987,-159070,-159166,-159056,-158765,-158538,-158339,-158159,-157995,-157846,-157709,-157583,-157467,-157360,-157260,-157165,-157075,-156987,-156900
-156900,-156825,-156748,-156667,-156579,-156484,-156378,-156261,-156129,-155980,-155811,-155620,-155404,-155165,-154918,-154705,-155272,-155871,-156455,-157005,-157512,-157970,-158423,-158424,-158496,-158569,-158635,-158697,-158762,-158833,-158875,-158818,-158646,-158459,-158278,-158110,-157955,-157813,-157681,-157561,-157449,-157346,-157249,-157158,-157070,-156984,-156900
-156900,-156827,-156751,-156672,-156587,-156494,-156392,-156279,-156154,-156014,-155859,-155686,-155497,-155295,-155087,-154881,-155339,-155789,-156215,-156602,-156933,-157182,-157284,-157724,-157980,-158162,-158306,-158427,-158533,-158623,-158683,-158687,-158541,-158374,-158209,-158052,-157906,-157772,-157648,-157533,-157427,-157328,-157235,-157148,-157063,-156981,-156900
-156900,-156829,-156756,-156680,-156598,-156509,-156413,-156306,-156189,-156061,-155920,-155767,-155602,-155429,-155252,-155081,-155412,-155731,-156016,-156254,-156435,-156543,-156756,-157208,-157539,-157794,-158000,-158173,-158319,-158444,-158548,-158641,-158460,-158291,-158133,-157986,-157850,-157724,-157608,-157500,-157400,-157307,-157219,-157136,-157056,-156977,-156900
-156900,-156832,-156763,-156690,-156612,-156529,-156438,-156340,-156233,-156116,-155990,-155856,-155714,-155566,-155412,-155243,-155498,-155707,-155863,-155962,-156011,-156027,-156401,-156813,-157173,-157475,-157728,-157944,-158128,-158285,-158425,-158590,-158369,-158198,-158048,-157912,-157787,-157671,-157564,-157464,-157371,-157283,-157201,-157123,-157047,-156973,-156900
-156900,-156836,-156771,-156702,-156630,-156552,-156468,-156378,-156281,-156177,-156066,-155950,-155830,-155708,-155587,-155474,-155631,-155737,-155766,-155721,-155620,-155490,-156007,-156469,-156866,-157204,-157494,-157745,-157964,-158145,-158274,-158371,-158230,-158085,-157952,-157830,-157718,-157613,-157515,-157424,-157338,-157258,-157181,-157108,-157037,-156968,-156900
-156900,-156841,-156779,-156716,-156649,-156577,-156501,-156419,-156332,-156240,-156143,-156044,-155945,-155847,-155753,-155660,-155815,-155842,-155744,-155538,-155256,-155033,-155670,-156189,-156618,-156982,-157298,-157580,-157836,-158056,-158156,-158263,-158095,-157964,-157848,-157743,-157644,-157551,-157464,-157381,-157304,-157230,-157160,-157093,-157027,-156963,-156900
-156900,-156845,-156789,-156730,-156669,-156604,-156535,-156461,-156384,-156303,-156220,-156137,-156055,-155980,-155919,-155888,-156127,-156073,-155831,-155429,-154834,-154707,-155452,-155997,-156436,-156809,-157136,-157440,-157745,-158088,-158029,-158024,-157924,-157828,-157738,-157650,-157567,-157487,-157410,-157337,-157268,-157202,-157138,-157077,-157017,-156958,-156900
-156900,-156850,-156799,-156745,-156690,-156631,-156569,-156504,-156436,-156366,-156294,-156224,-156157,-156098,-156054,-156039,-156076,-156021,-155868,-155645,-155421,-155424,-155747,-156110,-156452,-156763,-157044,-157301,-157534,-157727,-157780,-157789,-157749,-157691,-157625,-157558,-157489,-157422,-157357,-157293,-157232,-157173,-157116,-157060,-157006,-156953,-156900
-156900,-156855,-156808,-156760,-156710,-156658,-156603,-156545,-156486,-156425,-156364,-156304,-156248,-156199,-156160,-156134,-156117,-156065,-155973,-155861,-155782,-155820,-156001,-156243,-156498,-156746,-156976,-157185,-157366,-157505,-157577,-157604,-157594,-157562,-157518,-157468,-157414,-157359,-157304,-157249,-157196,-157144,-157094,-157044,-156996,-156948,-156900
-156900,-156859,-156818,-156775,-156731,-156684,-156636,-156585,-156533,-156481,-156428,-156377,-156330,-156287,-156251,-156220,-156191,-156150,-156096,-156045,-156025,-156072,-156194,-156363,-156553,-156746,-156929,-157096,-157240,-157351,-157421,-157456,-157462,-157448,-157420,-157384,-157343,-157299,-157253,-157207,-157161,-157116,-157072,-157028,-156985,-156943,-156900
-156900,-156864,-156827,-156789,-156750,-156709,-156667,-156623,-156578,-156533,-156488,-156444,-156403,-156366,-156333,-156303,-156275,-156245,-156215,-156195,-156201,-156247,-156338,-156463,-156606,-156754,-156899,-157032,-157147,-157238,-157301,-157338,-157353,-157350,-157333,-157308,-157277,-157243,-157205,-157167,-157128,-157090,-157051,-157013,-156975,-156938,-156900
-156900,-156868,-156836,-156803,-156769,-156733,-156696,-156658,-156619,-156581,-156542,-156505,-156470,-156437,-156408,-156382,-156359,-156338,-156323,-156319,-156335,-156377,-156448,-156543,-156652,-156767,-156881,-156987,-157079,-157154,-157209,-157245,-157263,-157266,-157258,-157241,-157218,-157191,-157161,-157130,-157097,-157065,-157032,-156999,-156966,-156933,-156900
-156900,-156873,-156844,-156816,-156786,-156755,-156723,-156691,-156658,-156625,-156592,-156560,-156530,-156503,-156478,-156457,-156438,-156425,-156418,-156421,-156440,-156478,-156535,-156608,-156692,-156782,-156871,-156955,-157029,-157091,-157138,-157170,-157189,-157196,-157193,-157182,-157166,-157145,-157121,-157096,-157069,-157041,-157013,-156985,-156957,-156928,-156900
